,loss,acc,mse,val_loss,val_acc,val_mse,lr
0,2.8715856075286865,0.11810959130525589,31.520702362060547,3.160687208175659,0.07862407714128494,31.50680160522461,1e-05
1,2.511728048324585,0.1862560361623764,31.52078628540039,3.374936580657959,0.10663390904664993,31.514328002929688,1e-05
2,2.2612550258636475,0.26324841380119324,31.52240753173828,3.0785839557647705,0.09434889256954193,31.513717651367188,1e-05
3,2.0368001461029053,0.32992056012153625,31.524641036987305,2.9094107151031494,0.13857494294643402,31.524333953857422,1e-05
4,1.9099044799804688,0.37472355365753174,31.527029037475586,2.6239278316497803,0.2265356332063675,31.52985382080078,1e-05
5,1.7799378633499146,0.4182160794734955,31.52924346923828,2.077251434326172,0.31056511402130127,31.516971588134766,1e-05
6,1.6695873737335205,0.44803014397621155,31.5314884185791,1.9482808113098145,0.35823094844818115,31.516536712646484,1e-05
7,1.5945966243743896,0.47391268610954285,31.533315658569336,1.843514084815979,0.4009827971458435,31.51959228515625,1e-05
8,1.5220640897750854,0.5036448240280151,31.535045623779297,1.5871723890304565,0.4832923710346222,31.52303123474121,1e-05
9,1.4638689756393433,0.5151937007904053,31.53617286682129,1.3704248666763306,0.5523341298103333,31.529865264892578,1e-05
10,1.4069663286209106,0.5387009382247925,31.537494659423828,1.2190511226654053,0.59385746717453,31.535232543945312,1e-05
11,1.3678165674209595,0.5477926135063171,31.53866958618164,1.141015887260437,0.6184275150299072,31.53748893737793,1e-05
12,1.3270814418792725,0.5604062676429749,31.539962768554688,1.1043882369995117,0.6334152221679688,31.540416717529297,1e-05
13,1.2785367965698242,0.5739209055900574,31.54067611694336,1.0491598844528198,0.6518427729606628,31.54109001159668,1e-05
14,1.2456655502319336,0.5883364677429199,31.541704177856445,1.0093796253204346,0.6624078750610352,31.542285919189453,1e-05
15,1.206889033317566,0.5978376865386963,31.54254722595215,0.9801275730133057,0.6744471788406372,31.543424606323242,1e-05
16,1.169140338897705,0.6142190098762512,31.543325424194336,0.9285301566123962,0.6936118006706238,31.545326232910156,1e-05
17,1.1266175508499146,0.6251125931739807,31.54409408569336,0.9041852951049805,0.702211320400238,31.545988082885742,1e-05
18,1.106092929840088,0.635760486125946,31.54519271850586,0.9119852781295776,0.699999988079071,31.544675827026367,1e-05
19,1.0662800073623657,0.646080732345581,31.545446395874023,0.8745862245559692,0.712285041809082,31.547433853149414,1e-05
20,1.0527113676071167,0.6501761078834534,31.5466365814209,0.8426203727722168,0.7191646099090576,31.54726219177246,1e-05
21,1.02764892578125,0.655500054359436,31.54700469970703,0.8302364945411682,0.7270269989967346,31.548416137695312,1e-05
22,1.0035001039505005,0.6645916700363159,31.548105239868164,0.7784638404846191,0.7469287514686584,31.549840927124023,1e-05
23,0.978446364402771,0.670734703540802,31.548725128173828,0.7801473140716553,0.7375921607017517,31.550073623657227,1e-05
24,0.9545048475265503,0.6819559335708618,31.54953384399414,0.7219393849372864,0.7626535892486572,31.552940368652344,1e-05
25,0.9204928278923035,0.6969448924064636,31.550350189208984,0.7581941485404968,0.7496314644813538,31.551774978637695,1e-05
26,0.9062004089355469,0.6976001262664795,31.55130958557129,0.7146424055099487,0.7604422569274902,31.552675247192383,1e-05
27,0.8944246172904968,0.7018592953681946,31.551786422729492,0.6863842010498047,0.7724815607070923,31.554277420043945,1e-05
28,0.8698897957801819,0.7107871174812317,31.552284240722656,0.6938121318817139,0.7658476829528809,31.554954528808594,1e-05
29,0.864503026008606,0.7136538624763489,31.55304527282715,0.6882745623588562,0.7675675749778748,31.555330276489258,1e-05
30,0.8513142466545105,0.7155377268791199,31.553524017333984,0.6794154644012451,0.7690417766571045,31.555221557617188,1e-05
