,loss,acc,mse,val_loss,val_acc,val_mse,lr
0,2.7932772636413574,0.12204111367464066,31.520509719848633,2.9596667289733887,0.06461916118860245,31.512256622314453,1e-05
1,2.4992144107818604,0.18265214562416077,31.52056121826172,2.881171941757202,0.05995085835456848,31.51079559326172,1e-05
2,2.2811031341552734,0.24670325219631195,31.521699905395508,2.8479793071746826,0.051597051322460175,31.511816024780273,1e-05
3,2.0915231704711914,0.30641329288482666,31.523569107055664,2.5371689796447754,0.11375921219587326,31.508895874023438,1e-05
4,1.962998390197754,0.3508067727088928,31.52579116821289,2.29064679145813,0.1823095828294754,31.50933837890625,1e-05
5,1.8510137796401978,0.3833237886428833,31.527812957763672,2.2744789123535156,0.187960684299469,31.511987686157227,1e-05
6,1.7546130418777466,0.4163322150707245,31.529468536376953,2.1907925605773926,0.22800983488559723,31.513179779052734,1e-05
7,1.6747335195541382,0.445900559425354,31.53095817565918,2.0339882373809814,0.27272728085517883,31.515207290649414,1e-05
8,1.6169062852859497,0.4675239622592926,31.532718658447266,1.8326250314712524,0.3378378450870514,31.51816177368164,1e-05
9,1.5372028350830078,0.4888197183609009,31.5338077545166,1.562874674797058,0.43931204080581665,31.522140502929688,1e-05
10,1.4782724380493164,0.5064296722412109,31.53496742248535,1.3626604080200195,0.5211302042007446,31.52768898010254,1e-05
11,1.4268633127212524,0.5216643214225769,31.53600311279297,1.2584844827651978,0.5714987516403198,31.53030776977539,1e-05
12,1.386008620262146,0.5391923785209656,31.536861419677734,1.1519416570663452,0.6125307083129883,31.53382682800293,1e-05
13,1.3485616445541382,0.5513964891433716,31.5382022857666,1.1011799573898315,0.6334152221679688,31.534914016723633,1e-05
14,1.3072856664657593,0.5637644529342651,31.538877487182617,1.0958383083343506,0.6321867108345032,31.535751342773438,1e-05
15,1.2617164850234985,0.5767875909805298,31.539901733398438,1.025577425956726,0.6626535654067993,31.53778648376465,1e-05
16,1.2310559749603271,0.5883364677429199,31.540958404541016,0.9777005314826965,0.6835380792617798,31.538421630859375,1e-05
17,1.17966890335083,0.6028339862823486,31.542036056518555,0.9695156216621399,0.6825552582740784,31.539533615112305,1e-05
18,1.1556543111801147,0.6090589165687561,31.54256820678711,0.9583967924118042,0.680098295211792,31.54131317138672,1e-05
19,1.1189748048782349,0.6297813057899475,31.543745040893555,0.8837848901748657,0.7154791355133057,31.542699813842773,1e-05
20,1.0954211950302124,0.6335490345954895,31.544544219970703,0.8823807239532471,0.7176904082298279,31.54300308227539,1e-05
21,1.057894229888916,0.6454254984855652,31.545196533203125,0.8355719447135925,0.7348894476890564,31.544164657592773,1e-05
22,1.031143307685852,0.6556638479232788,31.546361923217773,0.8439244627952576,0.720147430896759,31.545394897460938,1e-05
23,1.0157195329666138,0.6607421040534973,31.54690170288086,0.807838499546051,0.7348894476890564,31.546295166015625,1e-05
24,1.0033464431762695,0.6638545393943787,31.547718048095703,0.8023908734321594,0.736117959022522,31.547332763671875,1e-05
25,0.9667243361473083,0.677532970905304,31.54841423034668,0.7652392387390137,0.7525798678398132,31.548015594482422,1e-05
26,0.952950119972229,0.6834302544593811,31.548900604248047,0.7522373795509338,0.7611793875694275,31.549758911132812,1e-05
27,0.921760082244873,0.6946514844894409,31.550329208374023,0.7756972908973694,0.7587223649024963,31.54730224609375,1e-05
28,0.9094351530075073,0.7004668712615967,31.55101203918457,0.6994339227676392,0.7783783674240112,31.5513973236084,1e-05
29,0.8871307373046875,0.7043983936309814,31.551584243774414,0.7139680981636047,0.7670761942863464,31.552230834960938,1e-05
30,0.8766010403633118,0.7118518948554993,31.55234146118164,0.7109084725379944,0.763882040977478,31.55304527282715,1e-05
31,0.855003297328949,0.7164387106895447,31.553041458129883,0.6601728796958923,0.7872235774993896,31.554031372070312,1e-05
32,0.8472513556480408,0.7229093313217163,31.553743362426758,0.6401832103729248,0.7970516085624695,31.55517578125,1e-05
33,0.8217387795448303,0.7303628325462341,31.554134368896484,0.6310201287269592,0.7995085716247559,31.555984497070312,1e-05
34,0.8069840669631958,0.7337210178375244,31.55506706237793,0.6474106311798096,0.7859950661659241,31.555747985839844,1e-05
35,0.7906638383865356,0.7411745190620422,31.55542755126953,0.608376681804657,0.8051596879959106,31.55739402770996,1e-05
36,0.7797139286994934,0.7448603510856628,31.556264877319336,0.5963193774223328,0.8076167106628418,31.558921813964844,1e-05
37,0.7593767046928406,0.7547710537910461,31.55685043334961,0.6173595190048218,0.800000011920929,31.557775497436523,1e-05
38,0.7692475914955139,0.7464984655380249,31.557207107543945,0.5828453302383423,0.8095822930335999,31.559589385986328,1e-05
39,0.7349796891212463,0.7557539343833923,31.557897567749023,0.6752942204475403,0.7722358703613281,31.556581497192383,1e-05
40,0.7301332950592041,0.7577196955680847,31.558597564697266,0.7869817018508911,0.7312039136886597,31.55109214782715,1e-05
41,0.7232085466384888,0.7633712887763977,31.559253692626953,0.6022902727127075,0.8029484152793884,31.55897331237793,1e-05
42,0.7196142077445984,0.7673847079277039,31.55933380126953,0.5620148777961731,0.8191646337509155,31.56090545654297,1e-05
43,0.7083484530448914,0.7644360661506653,31.559968948364258,0.5779327750205994,0.8110564947128296,31.560405731201172,1e-05
44,0.6909739971160889,0.7759849429130554,31.5600528717041,0.5453181266784668,0.8265356421470642,31.562772750854492,1e-05
45,0.6811058521270752,0.7737734317779541,31.560338973999023,0.524899959564209,0.8230957984924316,31.563678741455078,1e-05
46,0.6724064946174622,0.7837660908699036,31.561086654663086,0.5468745231628418,0.815724790096283,31.56205177307129,1e-05
47,0.6637721061706543,0.7839298844337463,31.561656951904297,0.495772123336792,0.8334152102470398,31.565011978149414,1e-05
48,0.6529973745346069,0.7854042053222656,31.562063217163086,0.5086221694946289,0.8326781392097473,31.56418800354004,1e-05
49,0.645723819732666,0.7926939129829407,31.56249237060547,0.49572837352752686,0.8326781392097473,31.56564712524414,1e-05
50,0.6468988060951233,0.7935130000114441,31.56243324279785,0.550923228263855,0.8147420287132263,31.564226150512695,1e-05
51,0.6306021213531494,0.7907281517982483,31.563138961791992,0.5019729733467102,0.8304668068885803,31.565120697021484,1e-05
52,0.6273127198219299,0.798427402973175,31.563201904296875,0.4829496741294861,0.8361179232597351,31.566015243530273,1e-06
53,0.6123616099357605,0.8015398383140564,31.563396453857422,0.4791053533554077,0.8373464345932007,31.566383361816406,1e-06
54,0.6197619438171387,0.797690212726593,31.56340789794922,0.47853201627731323,0.8373464345932007,31.566198348999023,1e-06
55,0.622911810874939,0.7968711853027344,31.56336212158203,0.47566917538642883,0.837837815284729,31.56649398803711,1e-06
56,0.613106906414032,0.7961339950561523,31.563554763793945,0.4750288128852844,0.8388206362724304,31.56641387939453,1e-06
57,0.6104150414466858,0.8008027076721191,31.563793182373047,0.4746972620487213,0.8395577669143677,31.566617965698242,1e-06
58,0.6200332641601562,0.7955606579780579,31.56364631652832,0.47827672958374023,0.8375921249389648,31.566566467285156,1e-06
59,0.6165130734443665,0.795806348323822,31.563465118408203,0.47633078694343567,0.8373464345932007,31.566421508789062,1e-06
60,0.6195951700210571,0.7964616417884827,31.563913345336914,0.47429582476615906,0.8371007442474365,31.566761016845703,1e-06
61,0.6183277368545532,0.7928577065467834,31.563602447509766,0.4754232168197632,0.8380835652351379,31.566722869873047,1e-06
62,0.6083868145942688,0.7990826368331909,31.563825607299805,0.47495824098587036,0.8371007442474365,31.566665649414062,1e-07
63,0.620455801486969,0.7954787611961365,31.563735961914062,0.47252368927001953,0.837837815284729,31.56674575805664,1e-07
64,0.6213679313659668,0.7962158918380737,31.56386947631836,0.47432130575180054,0.8383292555809021,31.566749572753906,1e-07
65,0.6067518591880798,0.8011302947998047,31.564014434814453,0.47283923625946045,0.8380835652351379,31.566865921020508,1e-07
66,0.6232414245605469,0.7935948967933655,31.563613891601562,0.47173863649368286,0.8385749459266663,31.56662940979004,1e-08
67,0.6169524192810059,0.797935962677002,31.56367301940918,0.47089099884033203,0.8385749459266663,31.566869735717773,1e-08
