,loss,acc,mse,val_loss,val_acc,val_mse,lr
0,2.851801872253418,0.13571955263614655,31.522686004638672,2.2462375164031982,0.23685503005981445,31.513227462768555,1e-05
1,2.394476890563965,0.24621181190013885,31.526248931884766,2.028163433074951,0.29115480184555054,31.52337074279785,1e-05
2,1.98496675491333,0.35670405626296997,31.531518936157227,1.6952539682388306,0.4036855101585388,31.52585792541504,1e-05
3,1.6825052499771118,0.44565483927726746,31.535959243774414,1.4426721334457397,0.5019655823707581,31.52910614013672,1e-05
4,1.4392822980880737,0.5170775651931763,31.540328979492188,1.2704378366470337,0.5570024847984314,31.532400131225586,1e-05
5,1.2720081806182861,0.5730199217796326,31.544668197631836,1.1619009971618652,0.6051596999168396,31.536584854125977,1e-05
6,1.125752568244934,0.614382803440094,31.5484561920166,1.0238606929779053,0.6388206481933594,31.540943145751953,1e-05
7,1.02446711063385,0.648210346698761,31.551902770996094,0.9496706128120422,0.6648648381233215,31.545989990234375,1e-05
8,0.8913055062294006,0.6891637444496155,31.555522918701172,0.87744140625,0.6886978149414062,31.550180435180664,1e-05
9,0.81756591796875,0.7159472703933716,31.55854606628418,0.8315353989601135,0.6972972750663757,31.551387786865234,1e-05
10,0.7485858201980591,0.7351953387260437,31.56098747253418,0.793160080909729,0.7130221128463745,31.55472755432129,1e-05
11,0.6849638223648071,0.7563272714614868,31.563840866088867,0.7885975241661072,0.7194103002548218,31.556121826171875,1e-05
12,0.6304205656051636,0.7798345685005188,31.56591796875,0.7248638868331909,0.7331695556640625,31.558547973632812,1e-05
13,0.6044796705245972,0.7898271679878235,31.567663192749023,0.6820008158683777,0.7491400241851807,31.561044692993164,1e-05
14,0.5554282069206238,0.8066999912261963,31.568979263305664,0.6627379655838013,0.7555282711982727,31.56201934814453,1e-05
15,0.5339632630348206,0.8113686442375183,31.570646286010742,0.6182966232299805,0.7705159783363342,31.563634872436523,1e-05
16,0.518604576587677,0.8170202374458313,31.571638107299805,0.5858043432235718,0.7805896997451782,31.564285278320312,1e-05
17,0.4849852919578552,0.8291424512863159,31.57254981994629,0.6305016279220581,0.7732186913490295,31.564706802368164,1e-05
18,0.47574421763420105,0.8328282237052917,31.573318481445312,0.5417660474777222,0.8066338896751404,31.567888259887695,1e-05
19,0.44909217953681946,0.8424113392829895,31.574310302734375,0.5601546764373779,0.7970516085624695,31.567365646362305,1e-05
20,0.42544418573379517,0.8530592322349548,31.575054168701172,0.5557628870010376,0.7950859665870667,31.56744956970215,1e-05
21,0.4207092821598053,0.8519124984741211,31.575420379638672,0.5061036348342896,0.8203931450843811,31.56882095336914,1e-05
22,0.40238654613494873,0.854042112827301,31.576274871826172,0.5062557458877563,0.8093366026878357,31.56943702697754,1e-05
23,0.3908846080303192,0.860594630241394,31.576997756958008,0.507524311542511,0.8169533014297485,31.569704055786133,1e-05
24,0.37564122676849365,0.8660004734992981,31.577314376831055,0.5399497747421265,0.8056511282920837,31.56908416748047,1e-05
