,loss,acc,mse,val_loss,val_acc,val_mse,lr
1,2.172747850418091,0.2897043228149414,31.524797439575195,3.1075844764709473,0.07346437126398087,31.51643180847168,1e-05
2,1.9053633213043213,0.3669424057006836,31.528600692749023,2.774773597717285,0.10614250600337982,31.51000213623047,1e-05
3,1.717841625213623,0.42362192273139954,31.53123664855957,2.7445034980773926,0.1235872209072113,31.512109756469727,1e-05
4,1.573075532913208,0.47202882170677185,31.533449172973633,2.610567569732666,0.14840294420719147,31.51541519165039,1e-05
5,1.4797899723052979,0.5001228451728821,31.5353946685791,2.267798662185669,0.24570024013519287,31.51630973815918,1e-05
6,1.3945651054382324,0.534359872341156,31.537059783935547,1.9209356307983398,0.32186731696128845,31.516197204589844,1e-05
7,1.3066538572311401,0.5589319467544556,31.53877830505371,1.4876545667648315,0.49238330125808716,31.521852493286133,1e-05
8,1.2361812591552734,0.5823572874069214,31.54026985168457,1.2115881443023682,0.6014742255210876,31.529220581054688,1e-05
9,1.1694897413253784,0.6058645248413086,31.54216957092285,1.0290844440460205,0.6761670708656311,31.53545570373535,1e-05
10,1.132981300354004,0.6220820546150208,31.543699264526367,1.0586944818496704,0.6503685712814331,31.534456253051758,1e-05
11,1.0558760166168213,0.6511589884757996,31.545114517211914,0.9757455587387085,0.6867321729660034,31.536001205444336,1e-05
12,1.0278815031051636,0.6617249846458435,31.546409606933594,0.9887624979019165,0.671990156173706,31.53626251220703,1e-05
13,0.9575340747833252,0.6814644932746887,31.547924041748047,1.1847164630889893,0.5916461944580078,31.531837463378906,1e-05
14,0.9157600402832031,0.696289598941803,31.549333572387695,0.7132226228713989,0.773955762386322,31.548017501831055,1e-05
15,0.8879991173744202,0.7077565789222717,31.5506534576416,0.7378475666046143,0.7680589556694031,31.546539306640625,1e-05
16,0.8483228087425232,0.7221721410751343,31.551923751831055,0.6946715116500854,0.7771498560905457,31.548980712890625,1e-05
17,0.8181619048118591,0.7333114743232727,31.553380966186523,1.014228343963623,0.6592137813568115,31.536287307739258,1e-05
18,0.7811961770057678,0.742321252822876,31.554698944091797,0.6112942099571228,0.8024569749832153,31.55376434326172,1e-05
19,0.7654663920402527,0.7495290637016296,31.55573844909668,0.6081429123878479,0.8046683073043823,31.55376625061035,1e-05
20,0.7260174751281738,0.7627160549163818,31.556856155395508,0.5471782088279724,0.8265356421470642,31.558006286621094,1e-05
21,0.7026953101158142,0.7668932676315308,31.558345794677734,0.5393937230110168,0.8294840455055237,31.558137893676758,1e-05
22,0.683370053768158,0.7768859267234802,31.558961868286133,0.5194008350372314,0.8324324488639832,31.560089111328125,1e-05
23,0.6667818427085876,0.7863051891326904,31.559707641601562,0.49738332629203796,0.8385749459266663,31.561756134033203,1e-05
24,0.6403617858886719,0.7929396629333496,31.560914993286133,0.49924013018608093,0.8402948379516602,31.56128692626953,1e-05
25,0.6297630071640015,0.7946596741676331,31.561668395996094,0.48890575766563416,0.8432432413101196,31.562475204467773,1e-05
26,0.6015188097953796,0.8042427897453308,31.562299728393555,0.48391589522361755,0.8432432413101196,31.563419342041016,1e-05
27,0.5972540378570557,0.8053075671195984,31.56316566467285,0.43030011653900146,0.8626535534858704,31.566701889038086,1e-05
28,0.5888409614562988,0.8054713606834412,31.563770294189453,0.5502188801765442,0.8240786194801331,31.559223175048828,1e-05
29,0.5663318037986755,0.8182488083839417,31.564529418945312,0.4320324957370758,0.8577395677566528,31.566326141357422,1e-05
30,0.5570224523544312,0.8237366080284119,31.565263748168945,0.41081854701042175,0.865847647190094,31.567880630493164,1e-05
31,0.5455512404441833,0.8249651789665222,31.56560707092285,0.4259810447692871,0.8604422807693481,31.56759262084961,1e-05
32,0.5265539288520813,0.8290605545043945,31.566341400146484,0.41657137870788574,0.8619164824485779,31.56772804260254,1e-05
33,0.5061442852020264,0.8375788331031799,31.56683921813965,0.4007337689399719,0.8660933375358582,31.56888771057129,1e-05
34,0.5043216943740845,0.8368417024612427,31.567424774169922,0.4079830050468445,0.865847647190094,31.568965911865234,1e-05
35,0.49714231491088867,0.8381521701812744,31.56807518005371,0.39287838339805603,0.8697788715362549,31.570425033569336,1e-05
36,0.48565998673439026,0.8406912684440613,31.568363189697266,0.41153937578201294,0.8673218488693237,31.569759368896484,1e-05
37,0.4767773151397705,0.8453599810600281,31.568632125854492,0.4626876711845398,0.8461916446685791,31.56703758239746,1e-05
38,0.4648667573928833,0.8490458130836487,31.569400787353516,0.4287468194961548,0.8577395677566528,31.568838119506836,1e-05
39,0.45048007369041443,0.853304922580719,31.569900512695312,0.4162694215774536,0.861670732498169,31.56920051574707,1e-05
40,0.44576653838157654,0.8579736351966858,31.570249557495117,0.3717315196990967,0.8766584992408752,31.57172393798828,1e-06
41,0.4490416646003723,0.85215824842453,31.570465087890625,0.3521876335144043,0.883783757686615,31.572572708129883,1e-06
42,0.44094768166542053,0.8551068902015686,31.570323944091797,0.34851181507110596,0.8884521126747131,31.572444915771484,1e-06
43,0.4497459828853607,0.85518878698349,31.56998634338379,0.35011518001556396,0.8835380673408508,31.5727481842041,1e-06
44,0.4448104500770569,0.855925977230072,31.570343017578125,0.3450179994106293,0.8869779109954834,31.57276725769043,1e-06
45,0.44597098231315613,0.8525677919387817,31.570560455322266,0.3481377959251404,0.8864864706993103,31.57248878479004,1e-06
46,0.4335678815841675,0.8578917384147644,31.570646286010742,0.34306398034095764,0.8874692916870117,31.573057174682617,1e-06
47,0.44667068123817444,0.8556802272796631,31.570390701293945,0.34401804208755493,0.8867321610450745,31.5728816986084,1e-07
48,0.44149255752563477,0.8538782596588135,31.570281982421875,0.34348440170288086,0.8874692916870117,31.573137283325195,1e-07
49,0.4313836395740509,0.857809841632843,31.5706729888916,0.3438419997692108,0.8874692916870117,31.573060989379883,1e-07
50,0.4353264570236206,0.8578917384147644,31.570289611816406,0.34399864077568054,0.8874692916870117,31.57300567626953,1e-07
51,0.446847140789032,0.8538782596588135,31.570526123046875,0.34371182322502136,0.8872236013412476,31.573083877563477,1e-08
52,0.44525936245918274,0.8546154499053955,31.570274353027344,0.3444778621196747,0.8874692916870117,31.572734832763672,1e-08
